,Unnamed: 0,cntxt_num,count,mean,pt,r_num,index,context_num,context_type,context_shock,cntxt_trialnum
1723,13,13,3,0.0209,33,1,79,11.0,THREAT,None,1.0
1724,14,14,3,0.0753,33,1,85,12.0,THREAT,None,1.0
1725,15,15,3,0.7975,33,1,91,13.0,SAFE,None,1.0
1726,16,16,3,0.0,33,1,97,14.0,THREAT,None,1.0
1727,17,17,3,0.0092,33,1,103,15.0,THREAT,None,1.0
1728,18,18,3,0.0443,33,1,109,16.0,THREAT,None,1.0
1729,0,0,3,0.0956,33,2,1,0.0,THREAT,None,1.0
1730,1,1,3,0.2696,33,2,7,1.0,SAFE,None,1.0
1731,2,2,3,0.1846,33,2,13,2.0,SAFE,None,1.0
1732,3,3,3,0.0,33,2,19,3.0,SAFE,None,1.0
1733,4,4,3,0.0971,33,2,25,4.0,THREAT,None,1.0
1734,5,5,3,0.0254,33,2,31,5.0,THREAT,None,1.0
1735,6,6,3,0.0,33,2,37,6.0,SAFE,None,1.0
1736,7,7,3,0.1241,33,2,43,7.0,SAFE,None,1.0
1737,8,8,3,0.3393,33,2,49,8.0,SAFE,None,1.0
1738,9,9,3,0.0941,33,2,55,9.0,THREAT,None,1.0
1739,10,10,3,0.1495,33,2,61,10.0,SAFE,None,1.0
1740,11,11,3,0.0865,33,2,67,11.0,THREAT,None,1.0
1741,12,12,3,0.0875,33,2,73,12.0,SAFE,prior,1.0
1743,14,14,3,0.1368,33,2,85,12.0,SAFE,post,1.0
1744,15,15,3,0.5249,33,2,91,13.0,THREAT,None,1.0
1745,16,16,3,0.0712,33,2,97,14.0,THREAT,None,1.0
1746,17,17,3,0.2024,33,2,103,15.0,THREAT,None,1.0
1747,18,18,3,0.7563,33,2,109,16.0,THREAT,None,1.0
1748,0,0,3,0.0463,33,3,1,0.0,SAFE,None,1.0
1749,1,1,3,0.0,33,3,7,1.0,THREAT,None,1.0
1750,2,2,3,0.0692,33,3,13,2.0,THREAT,None,1.0
1751,3,3,3,0.0407,33,3,19,3.0,SAFE,None,1.0
1752,4,4,3,0.061,33,3,25,4.0,THREAT,None,1.0
1753,5,5,3,0.0722,33,3,31,5.0,SAFE,None,1.0
1754,6,6,3,0.0346,33,3,37,6.0,THREAT,None,1.0
1755,7,7,3,0.0,33,3,43,7.0,THREAT,None,1.0
1756,8,8,3,0.0,33,3,49,8.0,THREAT,prior,1.0
1758,10,10,3,0.0534,33,3,61,8.0,THREAT,post,1.0
1759,11,11,3,0.1567,33,3,67,9.0,SAFE,None,1.0
1760,12,12,3,0.2401,33,3,73,10.0,SAFE,None,1.0
1761,13,13,3,0.2477,33,3,79,11.0,SAFE,None,1.0
1762,14,14,3,0.0,33,3,85,12.0,SAFE,None,1.0
1763,15,15,3,0.0346,33,3,91,13.0,SAFE,None,1.0
1764,16,16,3,0.0473,33,3,97,14.0,THREAT,None,1.0
1765,17,17,3,0.0,33,3,103,15.0,THREAT,None,1.0
1766,18,18,3,0.0809,33,3,109,16.0,SAFE,None,1.0
1767,0,0,3,0.0,33,4,1,0.0,SAFE,None,1.0
1768,1,1,3,0.0,33,4,7,1.0,THREAT,None,1.0
1769,2,2,3,0.0,33,4,13,2.0,THREAT,None,1.0
1770,3,3,3,0.1043,33,4,19,3.0,THREAT,None,1.0
1771,4,4,3,0.2853,33,4,25,4.0,THREAT,None,1.0
1772,5,5,3,0.1307,33,4,31,5.0,THREAT,None,1.0
1773,6,6,3,0.0814,33,4,37,6.0,SAFE,None,1.0
1774,7,7,3,0.055999999999999994,33,4,43,7.0,SAFE,None,1.0
1775,8,8,3,0.0575,33,4,49,8.0,THREAT,None,1.0
1776,9,9,3,0.055999999999999994,33,4,55,9.0,SAFE,None,1.0
1777,10,10,3,0.322,33,4,61,10.0,SAFE,prior,1.0
1779,12,12,3,0.0,33,4,73,10.0,SAFE,post,1.0
1780,13,13,3,0.0381,33,4,79,11.0,SAFE,None,1.0
1781,14,14,3,0.0804,33,4,85,12.0,THREAT,None,1.0
1782,15,15,3,0.0,33,4,91,13.0,SAFE,None,1.0
1783,16,16,3,0.0,33,4,97,14.0,SAFE,None,1.0
1784,17,17,3,0.0,33,4,103,15.0,THREAT,None,1.0
1785,18,18,3,0.0,33,4,109,16.0,SAFE,None,1.0
1786,0,0,3,0.0412,33,5,1,0.0,SAFE,None,1.0
1787,1,1,3,0.0158,33,5,7,1.0,THREAT,None,1.0
1788,2,2,3,0.2248,33,5,13,2.0,THREAT,None,1.0
1789,3,3,3,0.0,33,5,19,3.0,THREAT,None,1.0
1790,4,4,3,0.473,33,5,25,4.0,THREAT,None,1.0
1791,5,5,3,0.0,33,5,31,5.0,THREAT,None,1.0
1792,6,6,3,0.6516,33,5,37,6.0,SAFE,None,1.0
1793,7,7,3,0.3596,33,5,43,7.0,SAFE,None,1.0
1794,8,8,3,0.0905,33,5,49,8.0,SAFE,None,1.0
1795,9,9,3,0.0,33,5,55,9.0,THREAT,None,1.0
1796,10,10,3,0.0971,33,5,61,10.0,SAFE,None,1.0
1797,11,11,3,0.0,33,5,67,11.0,THREAT,prior,1.0
1799,13,13,3,0.2747,33,5,79,11.0,THREAT,post,1.0
1800,14,14,3,0.0,33,5,85,12.0,SAFE,None,1.0
1801,15,15,3,0.0346,33,5,91,13.0,THREAT,None,1.0
1802,16,16,3,0.0,33,5,97,14.0,SAFE,None,1.0
1803,17,17,3,0.0824,33,5,103,15.0,SAFE,None,1.0
1804,18,18,3,0.3332,33,5,109,16.0,SAFE,None,1.0
1805,0,0,3,0.0183,56,1,1,0.0,SAFE,None,1.0
1806,1,1,3,0.11800000000000001,56,1,7,1.0,SAFE,None,1.0
1807,2,2,3,0.0107,56,1,13,2.0,THREAT,None,1.0
1808,3,3,3,0.0341,56,1,19,3.0,SAFE,None,1.0
1809,4,4,3,0.0249,56,1,25,4.0,SAFE,None,1.0
1810,5,5,3,0.0142,56,1,31,5.0,THREAT,None,1.0
1811,6,6,3,0.0366,56,1,37,6.0,SAFE,None,1.0
1812,7,7,3,0.0173,56,1,43,7.0,THREAT,None,1.0
1813,8,8,3,0.0366,56,1,49,8.0,THREAT,None,1.0
1814,9,9,3,0.0554,56,1,55,9.0,THREAT,None,1.0
1815,10,10,3,0.1114,56,1,61,10.0,THREAT,None,1.0
1816,11,11,3,0.0066,56,1,67,11.0,THREAT,None,1.0
1817,12,12,3,0.0051,56,1,73,12.0,SAFE,prior,1.0
1819,14,14,3,0.0493,56,1,85,12.0,SAFE,post,1.0
1820,15,15,3,0.0214,56,1,91,13.0,THREAT,None,1.0
1821,16,16,3,0.1246,56,1,97,14.0,SAFE,None,1.0
1822,17,17,3,0.1877,56,1,103,15.0,SAFE,None,1.0
1823,18,18,3,0.12,56,1,109,16.0,SAFE,None,1.0
1824,0,0,3,0.0259,56,2,1,0.0,SAFE,None,1.0
1825,1,1,3,0.1668,56,2,7,1.0,THREAT,None,1.0
1826,2,2,3,0.0239,56,2,13,2.0,SAFE,None,1.0
1827,3,3,3,0.0122,56,2,19,3.0,THREAT,None,1.0
1828,4,4,3,0.0051,56,2,25,4.0,THREAT,None,1.0
1829,5,5,3,0.0977,56,2,31,5.0,SAFE,None,1.0
1830,6,6,3,0.03,56,2,37,6.0,THREAT,None,1.0
1831,7,7,3,0.0107,56,2,43,7.0,THREAT,None,1.0
1832,8,8,3,0.0,56,2,49,8.0,THREAT,None,1.0
1833,9,9,3,0.0,56,2,55,9.0,THREAT,None,1.0
1834,10,10,3,0.09,56,2,61,10.0,SAFE,prior,1.0
1836,12,12,3,0.0585,56,2,73,10.0,SAFE,post,1.0
1837,13,13,3,0.0331,56,2,79,11.0,THREAT,None,1.0
1838,14,14,3,0.0,56,2,85,12.0,SAFE,None,1.0
1839,15,15,3,0.0097,56,2,91,13.0,SAFE,None,1.0
1840,16,16,3,0.11800000000000001,56,2,97,14.0,SAFE,None,1.0
1841,17,17,3,0.1363,56,2,103,15.0,SAFE,None,1.0
1842,18,18,3,0.0153,56,2,109,16.0,SAFE,None,1.0
1843,0,0,3,0.06,56,3,1,0.0,SAFE,None,1.0
1844,1,1,3,0.0254,56,3,7,1.0,SAFE,None,1.0
1845,2,2,3,0.0168,56,3,13,2.0,SAFE,None,1.0
1846,3,3,3,0.0778,56,3,19,3.0,SAFE,None,1.0
1847,4,4,3,0.0173,56,3,25,4.0,THREAT,None,1.0
1848,5,5,3,0.091,56,3,31,5.0,SAFE,None,1.0
1849,6,6,3,0.0,56,3,37,6.0,THREAT,None,1.0
1850,7,7,3,0.0295,56,3,43,7.0,SAFE,None,1.0
1851,8,8,3,0.0402,56,3,49,8.0,THREAT,None,1.0
1852,9,9,3,0.0,56,3,55,9.0,THREAT,prior,1.0
1854,11,11,3,0.0234,56,3,67,9.0,THREAT,post,1.0
1855,12,12,3,0.115,56,3,73,10.0,THREAT,None,1.0
1856,13,13,3,0.0483,56,3,79,11.0,SAFE,None,1.0
1857,14,14,3,0.0361,56,3,85,12.0,THREAT,None,1.0
1858,15,15,3,0.0092,56,3,91,13.0,THREAT,None,1.0
1859,16,16,3,0.0148,56,3,97,14.0,THREAT,None,1.0
1860,17,17,3,0.0519,56,3,103,15.0,SAFE,None,1.0
1861,18,18,3,0.0509,56,3,109,16.0,SAFE,None,1.0
1862,0,0,3,0.0,56,4,1,0.0,SAFE,None,1.0
1863,1,1,3,0.0061,56,4,7,1.0,SAFE,None,1.0
1864,2,2,3,0.0636,56,4,13,2.0,THREAT,None,1.0
1865,3,3,3,0.0636,56,4,19,3.0,THREAT,None,1.0
1866,4,4,3,0.0071,56,4,25,4.0,THREAT,None,1.0
1867,5,5,3,0.0056,56,4,31,5.0,THREAT,None,1.0
1868,6,6,3,0.0946,56,4,37,6.0,SAFE,prior,1.0
1870,8,8,3,0.0753,56,4,49,6.0,SAFE,post,1.0
1871,9,9,3,0.0,56,4,55,7.0,THREAT,None,1.0
1872,10,10,3,0.0,56,4,61,8.0,SAFE,None,1.0
1873,11,11,3,0.0478,56,4,67,9.0,THREAT,None,1.0
1874,12,12,3,0.057,56,4,73,10.0,THREAT,None,1.0
1875,13,13,3,0.0315,56,4,79,11.0,SAFE,None,1.0
1876,14,14,3,0.0361,56,4,85,12.0,SAFE,None,1.0
1877,15,15,3,0.0,56,4,91,13.0,THREAT,None,1.0
1878,16,16,3,0.0,56,4,97,14.0,SAFE,None,1.0
1879,17,17,3,0.0183,56,4,103,15.0,SAFE,None,1.0
1880,18,18,3,0.0483,56,4,109,16.0,SAFE,None,1.0
1881,0,0,3,0.0,56,5,1,0.0,SAFE,None,1.0
1882,1,1,3,0.0346,56,5,7,1.0,THREAT,None,1.0
1883,2,2,3,0.0768,56,5,13,2.0,SAFE,None,1.0
1884,3,3,3,0.0249,56,5,19,3.0,THREAT,None,1.0
1885,4,4,3,0.0656,56,5,25,4.0,THREAT,None,1.0
1886,5,5,3,0.0148,56,5,31,5.0,THREAT,None,1.0
1887,6,6,3,0.0,56,5,37,6.0,SAFE,None,1.0
1888,7,7,3,0.0066,56,5,43,7.0,SAFE,None,1.0
1889,8,8,3,0.0,56,5,49,8.0,SAFE,None,1.0
1890,9,9,3,0.0,56,5,55,9.0,THREAT,None,1.0
1891,10,10,3,0.057999999999999996,56,5,61,10.0,THREAT,prior,1.0
1893,12,12,3,0.0142,56,5,73,10.0,THREAT,post,1.0
1894,13,13,3,0.0219,56,5,79,11.0,THREAT,None,1.0
1895,14,14,3,0.0092,56,5,85,12.0,SAFE,None,1.0
1896,15,15,3,0.057,56,5,91,13.0,SAFE,None,1.0
1897,16,16,3,0.0,56,5,97,14.0,THREAT,None,1.0
1898,17,17,3,0.0041,56,5,103,15.0,SAFE,None,1.0
1899,18,18,3,0.031,56,5,109,16.0,SAFE,None,1.0
1900,0,0,3,0.0,65,1,1,0.0,THREAT,None,1.0
1901,1,1,3,0.0,65,1,7,1.0,SAFE,None,1.0
1902,2,2,3,0.0,65,1,13,2.0,THREAT,None,1.0
1903,3,3,3,0.0,65,1,19,3.0,THREAT,None,1.0
1904,4,4,3,0.0,65,1,25,4.0,THREAT,None,1.0
1905,5,5,3,0.0,65,1,31,5.0,THREAT,None,1.0
1906,6,6,3,0.0,65,1,37,6.0,THREAT,None,1.0
1907,7,7,3,0.0,65,1,43,7.0,SAFE,None,1.0
1908,8,8,3,0.0,65,1,49,8.0,SAFE,None,1.0
1909,9,9,3,0.0,65,1,55,9.0,THREAT,None,1.0
1910,10,10,3,0.0,65,1,61,10.0,SAFE,None,1.0
1911,11,11,3,0.0,65,1,67,11.0,SAFE,None,1.0
1912,12,12,3,0.0,65,1,73,12.0,THREAT,None,1.0
1913,13,13,3,0.0,65,1,79,13.0,SAFE,None,1.0
1914,14,14,3,0.0,65,1,85,14.0,SAFE,prior,1.0
1916,16,16,3,0.0,65,1,97,14.0,SAFE,post,1.0
1917,17,17,3,0.0,65,1,103,15.0,SAFE,None,1.0
1918,18,18,3,0.0,65,1,109,16.0,THREAT,None,1.0
1919,0,0,3,0.0,65,2,1,0.0,SAFE,None,1.0
1920,1,1,3,0.0,65,2,7,1.0,SAFE,None,1.0
1921,2,2,3,0.0,65,2,13,2.0,SAFE,None,1.0
1922,3,3,3,0.0,65,2,19,3.0,THREAT,None,1.0
1923,4,4,3,0.0,65,2,25,4.0,THREAT,None,1.0
1924,5,5,3,0.0,65,2,31,5.0,SAFE,None,1.0
1925,6,6,3,0.0,65,2,37,6.0,SAFE,None,1.0
1926,7,7,3,0.0,65,2,43,7.0,SAFE,None,1.0
1927,8,8,3,0.0,65,2,49,8.0,THREAT,None,1.0
1928,9,9,3,0.0,65,2,55,9.0,THREAT,None,1.0
1929,10,10,3,0.0,65,2,61,10.0,THREAT,None,1.0
1930,11,11,3,0.0,65,2,67,11.0,SAFE,None,1.0
1931,12,12,3,0.0,65,2,73,12.0,THREAT,None,1.0
1932,13,13,3,0.0,65,2,79,13.0,SAFE,None,1.0
1933,14,14,3,0.0,65,2,85,14.0,THREAT,prior,1.0
1935,16,16,3,0.0,65,2,97,14.0,THREAT,post,1.0
1936,17,17,3,0.0,65,2,103,15.0,THREAT,None,1.0
1937,18,18,3,0.0,65,2,109,16.0,SAFE,None,1.0
1938,0,0,3,0.0,65,3,1,0.0,THREAT,None,1.0
1939,1,1,3,0.0,65,3,7,1.0,THREAT,prior,1.0
1941,3,3,3,0.0,65,3,19,1.0,THREAT,post,1.0
1942,4,4,3,0.0,65,3,25,2.0,SAFE,None,1.0
1943,5,5,3,0.0,65,3,31,3.0,THREAT,None,1.0
1944,6,6,3,0.0,65,3,37,4.0,SAFE,None,1.0
1945,7,7,3,0.0,65,3,43,5.0,THREAT,None,1.0
1946,8,8,3,0.0,65,3,49,6.0,SAFE,None,1.0
1947,9,9,3,0.0,65,3,55,7.0,SAFE,None,1.0
1948,10,10,3,0.0,65,3,61,8.0,SAFE,None,1.0
1949,11,11,3,0.0,65,3,67,9.0,SAFE,None,1.0
1950,12,12,3,0.0,65,3,73,10.0,SAFE,None,1.0
1951,13,13,3,0.0,65,3,79,11.0,THREAT,None,1.0
1952,14,14,3,0.0,65,3,85,12.0,THREAT,None,1.0
1953,15,15,3,0.0,65,3,91,13.0,SAFE,None,1.0
1954,16,16,3,0.0,65,3,97,14.0,THREAT,None,1.0
1955,17,17,3,0.0,65,3,103,15.0,THREAT,None,1.0
1956,18,18,3,0.0,65,3,109,16.0,THREAT,None,1.0
1957,0,0,3,0.0,65,4,1,0.0,SAFE,None,1.0
1958,1,1,3,0.0,65,4,7,1.0,SAFE,prior,1.0
1960,3,3,3,0.0,65,4,19,1.0,SAFE,post,1.0
1961,4,4,3,0.0,65,4,25,2.0,SAFE,None,1.0
1962,5,5,3,0.0051,65,4,31,3.0,SAFE,None,1.0
1963,6,6,3,0.0,65,4,37,4.0,THREAT,None,1.0
1964,7,7,3,0.0,65,4,43,5.0,SAFE,None,1.0
1965,8,8,3,0.0,65,4,49,6.0,SAFE,None,1.0
1966,9,9,3,0.0,65,4,55,7.0,THREAT,None,1.0
1967,10,10,3,0.0,65,4,61,8.0,THREAT,None,1.0
1968,11,11,3,0.0,65,4,67,9.0,THREAT,None,1.0
1969,12,12,3,0.0,65,4,73,10.0,SAFE,None,1.0
1970,13,13,3,0.0,65,4,79,11.0,THREAT,None,1.0
1971,14,14,3,0.0,65,4,85,12.0,THREAT,None,1.0
1972,15,15,3,0.0,65,4,91,13.0,THREAT,None,1.0
1973,16,16,3,0.0,65,4,97,14.0,SAFE,None,1.0
1974,17,17,3,0.0,65,4,103,15.0,THREAT,None,1.0
1975,18,18,3,0.0,65,4,109,16.0,SAFE,None,1.0
1976,0,0,3,0.0,65,5,1,0.0,SAFE,None,1.0
1977,1,1,3,0.0,65,5,7,1.0,THREAT,None,1.0
1978,2,2,3,0.0,65,5,13,2.0,SAFE,None,1.0
1979,3,3,3,0.0,65,5,19,3.0,SAFE,None,1.0
1980,4,4,3,0.0,65,5,25,4.0,THREAT,None,1.0
1981,5,5,3,0.0,65,5,31,5.0,THREAT,None,1.0
1982,6,6,3,0.0,65,5,37,6.0,THREAT,None,1.0
1983,7,7,3,0.0,65,5,43,7.0,THREAT,None,1.0
1984,8,8,3,0.0,65,5,49,8.0,THREAT,None,1.0
1985,9,9,3,0.0,65,5,55,9.0,SAFE,None,1.0
1986,10,10,3,0.0,65,5,61,10.0,THREAT,None,1.0
1987,11,11,3,0.0,65,5,67,11.0,SAFE,prior,1.0
1989,13,13,3,0.0,65,5,79,11.0,SAFE,post,1.0
1990,14,14,3,0.0,65,5,85,12.0,SAFE,None,1.0
1991,15,15,3,0.0,65,5,91,13.0,SAFE,None,1.0
1992,16,16,3,0.0,65,5,97,14.0,THREAT,None,1.0
1993,17,17,3,0.0,65,5,103,15.0,SAFE,None,1.0
1994,18,18,3,0.0,65,5,109,16.0,SAFE,None,1.0
1995,0,0,3,0.0,47,1,1,0.0,SAFE,None,1.0
1996,1,1,3,0.0,47,1,7,1.0,THREAT,None,1.0
1997,2,2,3,0.0,47,1,13,2.0,THREAT,None,1.0
1998,3,3,3,0.0,47,1,19,3.0,THREAT,None,1.0
1999,4,4,3,0.0,47,1,25,4.0,SAFE,None,1.0
2000,5,5,3,0.0097,47,1,31,5.0,THREAT,None,1.0
2001,6,6,3,0.0,47,1,37,6.0,THREAT,None,1.0
2002,7,7,3,0.0,47,1,43,7.0,THREAT,None,1.0
2003,8,8,3,0.0,47,1,49,8.0,SAFE,None,1.0
2004,9,9,3,0.0,47,1,55,9.0,THREAT,None,1.0
2005,10,10,3,0.0,47,1,61,10.0,SAFE,prior,1.0
2007,12,12,3,0.0,47,1,73,10.0,SAFE,post,1.0
2008,13,13,3,0.0,47,1,79,11.0,THREAT,None,1.0
2009,14,14,3,0.0,47,1,85,12.0,SAFE,None,1.0
2010,15,15,3,0.0,47,1,91,13.0,SAFE,None,1.0
2011,16,16,3,0.0056,47,1,97,14.0,SAFE,None,1.0
2012,17,17,3,0.0,47,1,103,15.0,SAFE,None,1.0
2013,18,18,3,0.0209,47,1,109,16.0,SAFE,None,1.0
2014,0,0,3,0.0,47,2,1,0.0,THREAT,None,1.0
2015,1,1,3,0.0,47,2,7,1.0,THREAT,None,1.0
2016,2,2,3,0.0,47,2,13,2.0,THREAT,None,1.0
2017,3,3,3,0.0041,47,2,19,3.0,THREAT,prior,1.0
2019,5,5,3,0.0,47,2,31,3.0,THREAT,post,1.0
2020,6,6,3,0.0,47,2,37,4.0,THREAT,None,1.0
2021,7,7,3,0.0,47,2,43,5.0,SAFE,None,1.0
2022,8,8,3,0.0,47,2,49,6.0,THREAT,None,1.0
2023,9,9,3,0.0,47,2,55,7.0,SAFE,None,1.0
2024,10,10,3,0.0,47,2,61,8.0,THREAT,None,1.0
2025,11,11,3,0.0,47,2,67,9.0,SAFE,None,1.0
2026,12,12,3,0.0,47,2,73,10.0,SAFE,None,1.0
2027,13,13,3,0.0,47,2,79,11.0,THREAT,None,1.0
2028,14,14,3,0.0,47,2,85,12.0,SAFE,None,1.0
2029,15,15,3,0.0,47,2,91,13.0,SAFE,None,1.0
2030,16,16,3,0.0,47,2,97,14.0,SAFE,None,1.0
2031,17,17,3,0.0198,47,2,103,15.0,SAFE,None,1.0
2032,18,18,3,0.0407,47,2,109,16.0,THREAT,None,1.0
2033,0,0,3,0.0,47,3,1,0.0,SAFE,None,1.0
2034,1,1,3,0.0,47,3,7,1.0,THREAT,prior,1.0
2036,3,3,3,0.0,47,3,19,1.0,THREAT,post,1.0
2037,4,4,3,0.0,47,3,25,2.0,THREAT,None,1.0
2038,5,5,3,0.0,47,3,31,3.0,THREAT,None,1.0
2039,6,6,3,0.0,47,3,37,4.0,THREAT,None,1.0
2040,7,7,3,0.0,47,3,43,5.0,THREAT,None,1.0
2041,8,8,3,0.0,47,3,49,6.0,SAFE,None,1.0
2042,9,9,3,0.0,47,3,55,7.0,SAFE,None,1.0
2043,10,10,3,0.0,47,3,61,8.0,THREAT,None,1.0
2044,11,11,3,0.0,47,3,67,9.0,SAFE,None,1.0
2045,12,12,3,0.0,47,3,73,10.0,SAFE,None,1.0
2046,13,13,3,0.0,47,3,79,11.0,THREAT,None,1.0
2047,14,14,3,0.0,47,3,85,12.0,SAFE,None,1.0
2048,15,15,3,0.0,47,3,91,13.0,THREAT,None,1.0
2049,16,16,3,0.031,47,3,97,14.0,SAFE,None,1.0
2050,17,17,3,0.0,47,3,103,15.0,SAFE,None,1.0
2051,18,18,3,0.0,47,3,109,16.0,SAFE,None,1.0
2052,0,0,3,0.0,47,4,1,0.0,THREAT,None,1.0
2053,1,1,3,0.0,47,4,7,1.0,THREAT,None,1.0
2054,2,2,3,0.0071,47,4,13,2.0,SAFE,prior,1.0
2056,4,4,3,0.0,47,4,25,2.0,SAFE,post,1.0
2057,5,5,3,0.0056,47,4,31,3.0,THREAT,None,1.0
2058,6,6,3,0.0081,47,4,37,4.0,THREAT,None,1.0
2059,7,7,3,0.0132,47,4,43,5.0,THREAT,None,1.0
2060,8,8,3,0.0,47,4,49,6.0,THREAT,None,1.0
2061,9,9,3,0.0,47,4,55,7.0,SAFE,None,1.0
2062,10,10,3,0.0,47,4,61,8.0,SAFE,None,1.0
2063,11,11,3,0.0,47,4,67,9.0,SAFE,None,1.0
2064,12,12,3,0.0,47,4,73,10.0,THREAT,None,1.0
2065,13,13,3,0.0,47,4,79,11.0,SAFE,None,1.0
2066,14,14,3,0.0,47,4,85,12.0,SAFE,None,1.0
2067,15,15,3,0.0,47,4,91,13.0,SAFE,None,1.0
2068,16,16,3,0.0,47,4,97,14.0,THREAT,None,1.0
2069,17,17,3,0.0,47,4,103,15.0,SAFE,None,1.0
2070,18,18,3,0.0,47,4,109,16.0,THREAT,None,1.0
2071,0,0,3,0.0,47,5,1,0.0,THREAT,None,1.0
2072,1,1,3,0.0107,47,5,7,1.0,THREAT,None,1.0
2073,2,2,3,0.0,47,5,13,2.0,THREAT,None,1.0
2074,3,3,3,0.0,47,5,19,3.0,SAFE,None,1.0
2075,4,4,3,0.0,47,5,25,4.0,SAFE,prior,1.0
2077,6,6,3,0.0,47,5,37,4.0,SAFE,post,1.0
2078,7,7,3,0.0,47,5,43,5.0,SAFE,None,1.0
2079,8,8,3,0.0,47,5,49,6.0,THREAT,None,1.0
2080,9,9,3,0.0,47,5,55,7.0,SAFE,None,1.0
2081,10,10,3,0.0,47,5,61,8.0,THREAT,None,1.0
2082,11,11,3,0.0066,47,5,67,9.0,SAFE,None,1.0
2083,12,12,3,0.0,47,5,73,10.0,SAFE,None,1.0
2084,13,13,3,0.0,47,5,79,11.0,SAFE,None,1.0
2085,14,14,3,0.0,47,5,85,12.0,THREAT,None,1.0
2086,15,15,3,0.0046,47,5,91,13.0,THREAT,None,1.0
2087,16,16,3,0.0,47,5,97,14.0,THREAT,None,1.0
2088,17,17,3,0.0,47,5,103,15.0,SAFE,None,1.0
2089,18,18,3,0.0,47,5,109,16.0,THREAT,None,1.0
2090,0,0,3,0.0,61,1,1,0.0,THREAT,None,1.0
2091,1,1,3,0.0,61,1,7,1.0,SAFE,None,1.0
2092,2,2,3,0.0,61,1,13,2.0,THREAT,None,1.0
2093,3,3,3,0.0,61,1,19,3.0,THREAT,None,1.0
2094,4,4,3,0.0,61,1,25,4.0,THREAT,None,1.0
2095,5,5,3,0.0,61,1,31,5.0,THREAT,None,1.0
2096,6,6,3,0.0,61,1,37,6.0,THREAT,None,1.0
2097,7,7,3,0.0,61,1,43,7.0,SAFE,None,1.0
2098,8,8,3,0.0,61,1,49,8.0,SAFE,None,1.0
2099,9,9,3,0.0,61,1,55,9.0,THREAT,None,1.0
2100,10,10,3,0.0,61,1,61,10.0,SAFE,None,1.0
2101,11,11,3,0.0,61,1,67,11.0,SAFE,None,1.0
2102,12,12,3,0.0,61,1,73,12.0,THREAT,None,1.0
2103,13,13,3,0.0,61,1,79,13.0,SAFE,None,1.0
2104,14,14,3,0.0,61,1,85,14.0,SAFE,prior,1.0
2106,16,16,3,0.0,61,1,97,14.0,SAFE,post,1.0
2107,17,17,3,0.0,61,1,103,15.0,SAFE,None,1.0
2108,18,18,3,0.0,61,1,109,16.0,THREAT,None,1.0
2109,0,0,3,0.0,61,2,1,0.0,SAFE,None,1.0
2110,1,1,3,0.0,61,2,7,1.0,SAFE,None,1.0
2111,2,2,3,0.0,61,2,13,2.0,SAFE,None,1.0
2112,3,3,3,0.0,61,2,19,3.0,THREAT,None,1.0
2113,4,4,3,0.0,61,2,25,4.0,THREAT,None,1.0
2114,5,5,3,0.0,61,2,31,5.0,SAFE,None,1.0
2115,6,6,3,0.0,61,2,37,6.0,SAFE,None,1.0
2116,7,7,3,0.0,61,2,43,7.0,SAFE,None,1.0
2117,8,8,3,0.0,61,2,49,8.0,THREAT,None,1.0
2118,9,9,3,0.0,61,2,55,9.0,THREAT,None,1.0
2119,10,10,3,0.0,61,2,61,10.0,THREAT,None,1.0
2120,11,11,3,0.0,61,2,67,11.0,SAFE,None,1.0
2121,12,12,3,0.0,61,2,73,12.0,THREAT,None,1.0
2122,13,13,3,0.0,61,2,79,13.0,SAFE,None,1.0
2123,14,14,3,0.0,61,2,85,14.0,THREAT,prior,1.0
2125,16,16,3,0.0,61,2,97,14.0,THREAT,post,1.0
2126,17,17,3,0.0,61,2,103,15.0,THREAT,None,1.0
2127,18,18,3,0.0,61,2,109,16.0,SAFE,None,1.0
2128,0,0,3,0.0,61,3,1,0.0,THREAT,None,1.0
2129,1,1,3,0.0,61,3,7,1.0,THREAT,prior,1.0
2131,3,3,3,0.0,61,3,19,1.0,THREAT,post,1.0
2132,4,4,3,0.0,61,3,25,2.0,SAFE,None,1.0
2133,5,5,3,0.0,61,3,31,3.0,THREAT,None,1.0
2134,6,6,3,0.0,61,3,37,4.0,SAFE,None,1.0
2135,7,7,3,0.0,61,3,43,5.0,THREAT,None,1.0
2136,8,8,3,0.0,61,3,49,6.0,SAFE,None,1.0
2137,9,9,3,0.0,61,3,55,7.0,SAFE,None,1.0
2138,10,10,3,0.0,61,3,61,8.0,SAFE,None,1.0
2139,11,11,3,0.0,61,3,67,9.0,SAFE,None,1.0
2140,12,12,3,0.0,61,3,73,10.0,SAFE,None,1.0
2141,13,13,3,0.0,61,3,79,11.0,THREAT,None,1.0
2142,14,14,3,0.0,61,3,85,12.0,THREAT,None,1.0
2143,15,15,3,0.0,61,3,91,13.0,SAFE,None,1.0
2144,16,16,3,0.0,61,3,97,14.0,THREAT,None,1.0
2145,17,17,3,0.0,61,3,103,15.0,THREAT,None,1.0
2146,18,18,3,0.0,61,3,109,16.0,THREAT,None,1.0
2147,0,0,3,0.0,61,4,1,0.0,SAFE,None,1.0
2148,1,1,3,0.0,61,4,7,1.0,SAFE,prior,1.0
2150,3,3,3,0.0,61,4,19,1.0,SAFE,post,1.0
